Stagione,Giocatore,Giornata,Voto,Fantavoto,Gol segnati,Gol subiti,Autoreti,Rigori segnati,Rigori sbagliati,Rigori parati,Assist,Player of the match
2024-25,Deiola,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Gaetano,7,6,6,0,0,0,0,0,0,0,0
2024-25,Adopo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Marin,7,7,10,0,0,0,1,0,0,0,1
2024-25,Makoumbou,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Piccoli,7,6,6,0,0,0,0,0,0,0,0
2024-25,Luvumbo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Mutandwa,7,6,6,0,0,0,0,0,0,0,0
2024-25,Nicola,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Audero,7,6,3,0,3,0,0,0,0,0,0
2024-25,Sergi Roberto,7,5,5,0,0,0,0,0,0,0,0
2024-25,Sala M.,7,55,55,0,0,0,0,0,0,0,0
2024-25,Moreno Alb.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Dossena,7,5,5,0,0,0,0,0,0,0,0
2024-25,Kempf,7,5,5,0,0,0,0,0,0,0,0
2024-25,Van Der Brempt,7,6,6,0,0,0,0,0,0,0,0
2024-25,Verdi,7,6,6,0,0,0,0,0,0,0,0
2024-25,Strefezza,7,7,"9,5",1,0,0,0,0,0,0,0
2024-25,Perrone,7,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Engelhardt,7,55,55,0,0,0,0,0,0,0,0
2024-25,Fadera,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Paz N.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Belotti,7,55,55,0,0,0,0,0,0,0,0
2024-25,Cutrone,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Gabrielloni,7,55,55,0,0,0,0,0,0,0,0
2024-25,Fabregas,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Vasquez D.,7,"7,5","8,5",0,2,0,0,0,1,0,0
2024-25,De Sciglio,7,55,55,0,0,0,0,0,0,0,0
2024-25,Pezzella Giu.,7,6,"6,5",0,0,0,0,0,0,1,0
2024-25,Ismajli,7,7,7,0,0,0,0,0,0,0,0
2024-25,Viti,7,6,6,0,0,0,0,0,0,0,0
2024-25,Cacace,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Goglichidze,7,6,6,0,0,0,0,0,0,0,0
2024-25,Grassi,7,5,"4,5",0,0,0,0,0,0,0,0
2024-25,Henderson L.,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Gyasi,7,"5,5",5,0,0,0,0,0,0,0,0
2024-25,Fazzini,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Anjorin,7,7,7,0,0,0,0,0,0,0,0
2024-25,Esposito Se.,7,7,10,1,0,0,0,0,0,0,0
2024-25,Colombo,7,55,55,0,0,0,0,0,0,0,0
2024-25,Ekong,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Solbakken,7,6,6,0,0,0,0,0,0,0,0
2024-25,D'Aversa,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,De Gea,7,9,14,0,1,0,0,0,2,0,1
2024-25,Biraghi,7,6,6,0,0,0,0,0,0,0,0
2024-25,Gosens,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Ranieri L.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Dodo',7,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Kayode,7,55,55,0,0,0,0,0,0,0,0
2024-25,Comuzzo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Cataldi,7,6,6,0,0,0,0,0,0,0,0
2024-25,Bove,7,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Adli,7,7,10,1,0,0,0,0,0,0,0
2024-25,Colpani,7,6,6,0,0,0,0,0,0,0,0
2024-25,Richardson,7,6,6,0,0,0,0,0,0,0,0
2024-25,Kean,7,"5,5","3,5",0,0,0,0,1,0,1,0
2024-25,Kouame',7,6,6,0,0,0,0,0,0,0,0
2024-25,Gudmundsson A.,7,7,10,1,0,0,0,0,0,0,0
2024-25,Palladino,7,7,6,0,0,0,0,0,0,0,0
2024-25,Gollini,7,"5,5","0,5",0,5,0,0,0,0,0,0
2024-25,Bani,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Martin,7,5,5,0,0,0,0,0,0,0,0
2024-25,Vasquez,7,"4,5","4,5",0,0,0,0,0,0,0,0
2024-25,Zanoli,7,5,5,0,0,0,0,0,0,0,0
2024-25,De Winter,7,5,5,0,0,0,0,0,0,0,0
2024-25,Vogliacco,7,"4,5","4,5",0,0,0,0,0,0,0,0
2024-25,Norton-Cuffy,7,55,55,0,0,0,0,0,0,0,0
2024-25,Melegoni,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Thorsby,7,"4,5","4,5",0,0,0,0,0,0,0,0
2024-25,Bohinen,7,"4,5","4,5",0,0,0,0,0,0,0,0
2024-25,Miretti,7,5,5,0,0,0,0,0,0,0,0
2024-25,Pinamonti,7,5,5,0,0,0,0,0,0,0,0
2024-25,Vitinha O.,7,5,5,0,0,0,0,0,0,0,0
2024-25,Ankeye,7,55,55,0,0,0,0,0,0,0,0
2024-25,Ekhator,7,"6,5","9,5",1,0,0,0,0,0,0,0
2024-25,Gilardino,7,5,5,0,0,0,0,0,0,0,0
2024-25,Sommer,7,6,4,0,2,0,0,0,0,0,0
2024-25,Dimarco,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,De Vrij,7,55,55,0,0,0,0,0,0,0,0
2024-25,Acerbi,7,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Bastoni,7,7,8,0,0,0,0,0,0,1,0
2024-25,Darmian,7,6,6,0,0,0,0,0,0,0,0
2024-25,Pavard,7,6,6,0,0,0,0,0,0,0,0
2024-25,Dumfries,7,6,6,0,0,0,0,0,0,0,0
2024-25,Bisseck,7,"5,5",5,0,0,0,0,0,0,0,0
2024-25,Zielinski,7,6,6,0,0,0,0,0,0,0,0
2024-25,Calhanoglu,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Mkhitaryan,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Frattesi,7,6,6,0,0,0,0,0,0,0,0
2024-25,Martinez L.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Thuram,7,8,17,3,0,0,0,0,0,0,1
2024-25,Taremi,7,6,6,0,0,0,0,0,0,0,0
2024-25,Inzaghi S.,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Di Gregorio,7,6,5,0,1,0,0,0,0,0,0
2024-25,Danilo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Kalulu,7,6,6,0,0,0,0,0,0,0,0
2024-25,Cambiaso,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Gatti,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Savona,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Locatelli,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Fagioli,7,6,6,0,0,0,0,0,0,0,0
2024-25,Douglas Luiz,7,5,5,0,0,0,0,0,0,0,0
2024-25,McKennie,7,6,6,0,0,0,0,0,0,0,0
2024-25,Thuram K.,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Koopmeiners,7,6,6,0,0,0,0,0,0,0,0
2024-25,Conceicao,7,"5,5","4,5",0,0,0,0,0,0,0,0
2024-25,Vlahovic,7,"6,5","9,5",0,0,0,1,0,0,0,0
2024-25,Yildiz,7,6,6,0,0,0,0,0,0,0,0
2024-25,Mbangula,7,6,6,0,0,0,0,0,0,0,0
2024-25,Thiago Motta,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Provedel,7,5,4,0,1,0,0,0,0,0,0
2024-25,Romagnoli,7,6,6,0,0,0,0,0,0,0,0
2024-25,Marusic,7,6,6,0,0,0,0,0,0,0,0
2024-25,Lazzari,7,6,6,0,0,0,0,0,0,0,0
2024-25,Pellegrini Lu.,7,55,55,0,0,0,0,0,0,0,0
2024-25,Tavares N.,7,7,8,0,0,0,0,0,0,1,0
2024-25,Gila,7,7,7,0,0,0,0,0,0,0,0
2024-25,Zaccagni,7,7,10,1,0,0,0,0,0,0,0
2024-25,Guendouzi,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Castrovilli,7,55,55,0,0,0,0,0,0,0,0
2024-25,Rovella,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Pedro,7,7,10,1,0,0,0,0,0,0,1
2024-25,Dia,7,6,6,0,0,0,0,0,0,0,0
2024-25,Castellanos,7,6,"3,5",0,0,0,0,1,0,1,0
2024-25,Isaksen,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Noslin,7,55,55,0,0,0,0,0,0,0,0
2024-25,Baroni,7,7,7,0,0,0,0,0,0,0,0
2024-25,Falcone,7,6,5,0,1,0,0,0,0,0,0
2024-25,Gallo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Guilbert,7,6,6,0,0,0,0,0,0,0,0
2024-25,Baschirotto,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Dorgu,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Gaspar K.,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Coulibaly L.,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Oudin,7,55,55,0,0,0,0,0,0,0,0
2024-25,Rafia,7,6,6,0,0,0,0,0,0,0,0
2024-25,Ramadani,7,5,5,0,0,0,0,0,0,0,0
2024-25,Pierret,7,6,6,0,0,0,0,0,0,0,0
2024-25,Tete Morente,7,55,55,0,0,0,0,0,0,0,0
2024-25,Rebic,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Krstovic,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Pierotti,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Gotti,7,6,6,0,0,0,0,0,0,0,0
2024-25,Maignan,7,7,8,0,2,0,0,0,1,0,0
2024-25,Hernandez T.,7,4,1,0,0,0,0,1,0,1,0
2024-25,Gabbia,7,6,6,0,0,0,0,0,0,0,0
2024-25,Tomori,7,5,"4,5",0,0,0,0,0,0,0,0
2024-25,Emerson Royal,7,5,5,0,0,0,0,0,0,0,0
2024-25,Pulisic,7,7,10,1,0,0,0,0,0,0,0
2024-25,Fofana Y.,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Chukwueze,7,55,55,0,0,0,0,0,0,0,0
2024-25,Reijnders,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Morata,7,5,"4,5",0,0,0,0,0,0,0,0
2024-25,Abraham,7,"4,5","1,5",0,0,0,0,1,0,0,0
2024-25,Leao,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Okafor,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Fonseca,7,5,"4,5",0,0,0,0,0,0,0,0
2024-25,Pizzignacco,7,"6,5","5,5",0,1,0,0,0,0,0,0
2024-25,Izzo,7,5,5,0,0,0,0,0,0,0,0
2024-25,D'Ambrosio,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Pereira P.,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Kyriakopoulos,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Mari',7,5,5,0,0,0,0,0,0,0,0
2024-25,Carboni A.,7,6,7,0,0,0,0,0,0,1,0
2024-25,Pessina,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Maldini,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Bianco,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Bondo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Caprari,7,55,55,0,0,0,0,0,0,0,0
2024-25,Djuric,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Mota,7,7,10,1,0,0,0,0,0,0,1
2024-25,Nesta,7,6,6,0,0,0,0,0,0,0,0
2024-25,Caprile,7,6,5,0,1,0,0,0,0,0,0
2024-25,Spinazzola,7,55,55,0,0,0,0,0,0,0,0
2024-25,Buongiorno,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Di Lorenzo,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Rrahmani,7,6,6,0,0,0,0,0,0,0,0
2024-25,Mazzocchi,7,55,55,0,0,0,0,0,0,0,0
2024-25,Olivera,7,7,7,0,0,0,0,0,0,0,0
2024-25,Politano,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Zambo Anguissa,7,6,6,0,0,0,0,0,0,0,0
2024-25,Lobotka,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,McTominay,7,"7,5","10,5",1,0,0,0,0,0,0,0
2024-25,Gilmour,7,55,55,0,0,0,0,0,0,0,0
2024-25,Neres,7,7,10,1,0,0,0,0,0,0,0
2024-25,Simeone,7,55,55,0,0,0,0,0,0,0,0
2024-25,Lukaku,7,8,13,0,0,0,1,0,0,2,1
2024-25,Kvaratskhelia,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Conte,7,7,"6,5",0,0,0,0,0,0,0,0
2024-25,Suzuki,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Balogh,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Valeri,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Delprato,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Coulibaly W.,7,"4,5","3,5",0,0,0,0,0,0,0,0
2024-25,Hernani,7,6,6,0,0,0,0,0,0,0,0
2024-25,Sohm,7,6,6,0,0,0,0,0,0,0,0
2024-25,Man,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Camara D.,7,55,55,0,0,0,0,0,0,0,0
2024-25,Bernabe',7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Hainaut,7,6,6,0,0,0,0,0,0,0,0
2024-25,Keita M.,7,55,55,0,0,0,0,0,0,0,0
2024-25,Mihaila,7,6,6,0,0,0,0,0,0,0,0
2024-25,Cancellieri,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Bonny,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Charpentier,7,6,6,0,0,0,0,0,0,0,0
2024-25,Pecchia,7,6,6,0,0,0,0,0,0,0,0
2024-25,Svilar,7,"5,5","4,5",0,1,0,0,0,0,0,0
2024-25,Mancini,7,6,6,0,0,0,0,0,0,0,0
2024-25,N'Dicka,7,6,6,0,0,0,0,0,0,0,0
2024-25,Celik,7,6,6,0,0,0,0,0,0,0,0
2024-25,Angelino,7,6,6,0,0,0,0,0,0,0,0
2024-25,Hermoso,7,6,6,0,0,0,0,0,0,0,0
2024-25,Pellegrini Lo.,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Cristante,7,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,El Shaarawy,7,6,6,0,0,0,0,0,0,0,0
2024-25,Zalewski,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Kone' M.,7,7,7,0,0,0,0,0,0,0,0
2024-25,Baldanzi,7,55,55,0,0,0,0,0,0,0,0
2024-25,Pisilli,7,6,6,0,0,0,0,0,0,0,0
2024-25,Shomurodov,7,55,55,0,0,0,0,0,0,0,0
2024-25,Soule',7,"5,5",5,0,0,0,0,0,0,0,0
2024-25,Dovbyk,7,7,10,1,0,0,0,0,0,0,0
2024-25,Juric,7,6,6,0,0,0,0,0,0,0,0
2024-25,Milinkovic-Savic V.,7,6,3,0,3,0,0,0,0,0,0
2024-25,Masina,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Walukiewicz,7,"5,5",5,0,0,0,0,0,0,0,0
2024-25,Lazaro,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Maripan,7,4,3,0,0,0,0,0,0,0,0
2024-25,Vojvoda,7,6,6,0,0,0,0,0,0,0,0
2024-25,Pedersen,7,5,5,0,0,0,0,0,0,0,0
2024-25,Coco,7,5,5,0,0,0,0,0,0,0,0
2024-25,Linetty,7,"5,5",5,0,0,0,0,0,0,0,0
2024-25,Ilic,7,6,6,0,0,0,0,0,0,0,0
2024-25,Ricci S.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Vlasic,7,"6,5","9,5",0,0,0,1,0,0,0,0
2024-25,Gineitis,7,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Zapata D.,7,7,10,1,0,0,0,0,0,0,0
2024-25,Karamoh,7,55,55,0,0,0,0,0,0,0,0
2024-25,Adams C.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Vanoli,7,6,6,0,0,0,0,0,0,0,0
2024-25,Okoye,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Kabasele,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Kamara H.,7,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Bijol,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Toure' I.s.,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Abankwah,7,55,55,0,0,0,0,0,0,0,0
2024-25,Ehizibue,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Zemura,7,7,10,1,0,0,0,0,0,0,1
2024-25,Zarraga,7,6,6,0,0,0,0,0,0,0,0
2024-25,Karlstrom,7,6,6,0,0,0,0,0,0,0,0
2024-25,Ekkelenkamp,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Atta,7,55,55,0,0,0,0,0,0,0,0
2024-25,Davis K.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Brenner,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Lucca,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Bravo,7,55,55,0,0,0,0,0,0,0,0
2024-25,Runjaic,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Joronen,7,"4,5","0,5",0,2,1,0,0,0,0,0
2024-25,Zampano,7,6,6,0,0,0,0,0,0,0,0
2024-25,Candela,7,6,6,0,0,0,0,0,0,0,0
2024-25,Svoboda,7,6,6,0,0,0,0,0,0,0,0
2024-25,Haps,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Idzes,7,6,6,0,0,0,0,0,0,0,0
2024-25,Sverko,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Nicolussi Caviglia,7,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Busio,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Ellertsson,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Oristanio,7,"7,5","10,5",1,0,0,0,0,0,0,0
2024-25,Doumbia I.,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Yeboah J.,7,6,6,0,0,0,0,0,0,0,0
2024-25,Pohjanpalo,7,6,6,0,0,0,0,0,0,0,0
2024-25,Raimondo,7,55,55,0,0,0,0,0,0,0,0
2024-25,Gytkjaer,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Di Francesco,7,5,5,0,0,0,0,0,0,0,0
2024-25,Montipo',7,6,5,0,1,0,0,0,0,0,0
2024-25,Magnani,7,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Bradaric,7,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Coppola D.,7,55,55,0,0,0,0,0,0,0,0
2024-25,Okou,7,55,55,0,0,0,0,0,0,0,0
2024-25,Tchatchoua,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Ghilardi,7,6,6,0,0,0,0,0,0,0,0
2024-25,Lazovic,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Kastanos,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Duda,7,7,"6,5",0,0,0,0,0,0,0,0
2024-25,Belahyane,7,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Dani Silva,7,55,55,0,0,0,0,0,0,0,0
2024-25,Sarr A.,7,55,55,0,0,0,0,0,0,0,0
2024-25,Mosquera,7,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Rocha Livramento,7,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Tengstedt,7,7,10,1,0,0,0,0,0,0,1
2024-25,Zanetti,7,7,7,0,0,0,0,0,0,0,0
2024-25,Carnesecchi,8,6,6,0,0,0,0,0,0,0,0
2024-25,Zappacosta,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Cuadrado,8,6,6,0,0,0,0,0,0,0,0
2024-25,Djimsiti,8,6,6,0,0,0,0,0,0,0,0
2024-25,Bellanova,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Ruggeri,8,6,6,0,0,0,0,0,0,0,0
2024-25,Hien,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,De Roon,8,6,6,0,0,0,0,0,0,0,0
2024-25,Pasalic,8,7,10,1,0,0,0,0,0,0,0
2024-25,Zaniolo,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Samardzic,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Ederson D.s.,8,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Sulemana I.,8,6,6,0,0,0,0,0,0,0,0
2024-25,Lookman,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,De Ketelaere,8,6,6,0,0,0,0,0,0,0,0
2024-25,Retegui,8,7,10,1,0,0,0,0,0,0,1
2024-25,Gasperini,8,7,7,0,0,0,0,0,0,0,0
2024-25,Ravaglia F.,8,6,4,0,2,0,0,0,0,0,0
2024-25,Miranda J.,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Casale,8,"4,5","4,5",0,0,0,0,0,0,0,0
2024-25,Holm,8,55,55,0,0,0,0,0,0,0,0
2024-25,Posch,8,6,6,0,0,0,0,0,0,0,0
2024-25,Beukema,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Freuler,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Orsolini,8,7,10,1,0,0,0,0,0,0,0
2024-25,Moro N.,8,7,8,0,0,0,0,0,0,1,0
2024-25,Fabbian,8,6,6,0,0,0,0,0,0,0,0
2024-25,Karlsson,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Odgaard,8,7,10,1,0,0,0,0,0,0,0
2024-25,Castro S.,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Dallinga,8,6,6,0,0,0,0,0,0,0,0
2024-25,Dominguez B.,8,6,6,0,0,0,0,0,0,0,0
2024-25,Italiano,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Scuffet,8,6,4,0,2,0,0,0,0,0,0
2024-25,Luperto,8,"6,5","7,5",0,0,0,0,0,0,1,1
2024-25,Palomino,8,"7,5","10,5",1,0,0,0,0,0,0,0
2024-25,Mina,8,6,6,0,0,0,0,0,0,0,0
2024-25,Augello,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Zortea,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Zappa,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Viola,8,7,10,1,0,0,0,0,0,0,0
2024-25,Deiola,8,55,55,0,0,0,0,0,0,0,0
2024-25,Gaetano,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Adopo,8,"5,5",5,0,0,0,0,0,0,0,0
2024-25,Marin,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Makoumbou,8,5,5,0,0,0,0,0,0,0,0
2024-25,Lapadula,8,6,6,0,0,0,0,0,0,0,0
2024-25,Piccoli,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Luvumbo,8,6,6,0,0,0,0,0,0,0,0
2024-25,Nicola,8,7,7,0,0,0,0,0,0,0,0
2024-25,Audero,8,6,5,0,1,0,0,0,0,0,0
2024-25,Goldaniga,8,55,55,0,0,0,0,0,0,0,0
2024-25,Sergi Roberto,8,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Sala M.,8,6,6,0,0,0,0,0,0,0,0
2024-25,Moreno Alb.,8,6,6,0,0,0,0,0,0,0,0
2024-25,Dossena,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Kempf,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Van Der Brempt,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Mazzitelli,8,6,6,0,0,0,0,0,0,0,0
2024-25,Strefezza,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Da Cunha,8,6,6,0,0,0,0,0,0,0,0
2024-25,Perrone,8,6,6,0,0,0,0,0,0,0,0
2024-25,Fadera,8,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Paz N.,8,7,10,1,0,0,0,0,0,0,1
2024-25,Cutrone,8,6,6,0,0,0,0,0,0,0,0
2024-25,Gabrielloni,8,55,55,0,0,0,0,0,0,0,0
2024-25,Fabregas,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Vasquez D.,8,6,5,0,1,0,0,0,0,0,0
2024-25,Pezzella Giu.,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Ismajli,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Viti,8,6,6,0,0,0,0,0,0,0,0
2024-25,Goglichidze,8,6,6,0,0,0,0,0,0,0,0
2024-25,Grassi,8,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Haas,8,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Henderson L.,8,6,6,0,0,0,0,0,0,0,0
2024-25,Gyasi,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Fazzini,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Anjorin,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Esposito Se.,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Colombo,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Ekong,8,6,6,0,0,0,0,0,0,0,0
2024-25,Solbakken,8,"5,5","5,5",0,0,0,0,0,0,0,0
2024-25,Konate Is.,8,55,55,0,0,0,0,0,0,0,0
2024-25,D'Aversa,8,6,6,0,0,0,0,0,0,0,0
2024-25,De Gea,8,6,6,0,0,0,0,0,0,0,0
2024-25,Gosens,8,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Ranieri L.,8,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Parisi,8,"6,5","9,5",1,0,0,0,0,0,0,0
2024-25,Dodo',8,7,7,0,0,0,0,0,0,0,0
2024-25,Comuzzo,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Cataldi,8,8,14,2,0,0,0,0,0,0,1
2024-25,Sottil,8,6,6,0,0,0,0,0,0,0,0
2024-25,Bove,8,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Adli,8,"6,5",6,0,0,0,0,0,0,0,0
2024-25,Colpani,8,8,"13,5",2,0,0,0,0,0,0,0
2024-25,Richardson,8,6,"5,5",0,0,0,0,0,0,0,0
2024-25,Kean,8,"6,5","6,5",0,0,0,0,0,0,0,0
2024-25,Kouame',8,"6,5","7,5",0,0,0,0,0,0,1,0
2024-25,Gudmundsson A.,8,55,55,0,0,0,0,0,0,0,0
2024-25,Beltran L.,8,7,10,1,0,0,0,0,0,0,0
2024-25,Palladino,8,8,8,0,0,0,0,0,0,0,0
2024-25,Leali,8,"6,5","4,5",0,2,0,0,0,0,0,0
2024-25,Sabelli,8,6,6,0,0,0,0,0,0,0,0
2024-25,Martin,8,"6,5",7,0,0,0,0,0,0,1,0
2024-25,Vasquez,8,"5,5","5,5",0,0,0,0,0,0,0,0
